"b","dataset","n_models","models","weights","distance_meas","distance_est","var_pred","r2","bias","lower_CI","upper_CI","mae","rmse"
381,"natalia_oliveira_2023",17,"[20] Jenkins et al. 2009; [26] Jenkins et al. 2009; [43] Rao et al. 2013; [54] Almeida et al. 2019; [10] Camarri et al. 2006; [37] Hill et al. 2011; [50] Zou et al. 2017; [42] Britto et al. 2013; [55] Almeida et al. 2019; [06] Gibbons et al. 2001; [18] Iwama et al. 2009; [30] Osses et al. 2010; [13] Chetta et al. 2006; [47] Nusdwinuringtyas et al, 2014; [07] Enrigth et al. 2003; [40] Britto et al. 2013; [04] Troosters, Gosselink & Decramer 1999","0.0021;0.1529;-0.354;-0.1636;-0.0757;0.2473;-0.3146;0.2171;0.1958;-0.1445;0.0893;-0.0676;-0.4978;1.0445;0.1395;-0.1726;0.7018",678.626315789474,767.502932384807,1104.20556963249,0.142331522666996,88.8766165953329,-47.7100657949156,236.066611951206,96.4130477929982,115.193497173166
382,"natalia_oliveira_2023",12,"[34] Dourado, Vidotto, Guerra 2011; [58] Delbressine et al. 2023; [13] Chetta et al. 2006; [47] Nusdwinuringtyas et al, 2014; [30] Osses et al. 2010; [09] Camarri et al. 2006; [04] Troosters, Gosselink & Decramer 1999; [18] Iwama et al. 2009; [32] Soares, Pereira 2011; [07] Enrigth et al. 2003; [42] Britto et al. 2013; [50] Zou et al. 2017","0.0922;0.1206;-0.5792;0.6354;0.0198;0.3649;0.5272;0.2322;-0.3867;0.2137;0.2483;-0.4883",673.931578947368,691.262775859255,1070.21526440088,0.212078803904625,17.3311969118867,-108.76941245391,148.035578068847,53.7309946941327,71.4570824918848
383,"natalia_oliveira_2023",2,"[13] Chetta et al. 2006; [48] Fernandes et al. 2016","0.5;0.5",677.584210526316,554.217742105263,688.970805758534,0.145055116182917,-123.366468421053,-259.777525,26.0272,127.183942105263,144.51262670196
384,"natalia_oliveira_2023",1,"[26] Jenkins et al. 2009","1",682.736842105263,744.93536883919,1789.67756391248,0.205608198422976,62.1985267339269,-92.7376943208204,230.284396458928,80.89778711253,102.762296199886
385,"natalia_oliveira_2023",26,"[34] Dourado, Vidotto, Guerra 2011; [02] Enright & Sherrill 1998; [04] Troosters, Gosselink & Decramer 1999; [48] Fernandes et al. 2016; [54] Almeida et al. 2019; [40] Britto et al. 2013; [32] Soares, Pereira 2011; [09] Camarri et al. 2006; [28] Ben Saad et al. 2009; [06] Gibbons et al. 2001; [55] Almeida et al. 2019; [20] Jenkins et al. 2009; [18] Iwama et al. 2009; [26] Jenkins et al. 2009; [27] Alameri et al. 2009; [47] Nusdwinuringtyas et al, 2014; [15] Masmoudi et al. 2008; [10] Camarri et al. 2006; [37] Hill et al. 2011; [43] Rao et al. 2013; [13] Chetta et al. 2006; [58] Delbressine et al. 2023; [30] Osses et al. 2010; [50] Zou et al. 2017; [45] Kim et al. 2014; [07] Enrigth et al. 2003","0.0858;0.5895;0.2235;0.1532;-0.2716;-0.2745;-0.2381;0.3079;0.5258;-0.3241;0.1954;-0.0134;0.2029;0.0161;0.5341;0.3595;-0.061;-0.3555;0.0511;-0.2145;-0.4497;-0.0152;-0.005;-0.2373;0.2171;-0.0023",671.184210526316,608.60188361049,1426.52824832802,0.166424766421539,-62.5823269158259,-181.656843938435,66.1410196128509,74.2678452786462,92.1166047407475
386,"natalia_oliveira_2023",18,"[34] Dourado, Vidotto, Guerra 2011; [07] Enrigth et al. 2003; [50] Zou et al. 2017; [43] Rao et al. 2013; [48] Fernandes et al. 2016; [32] Soares, Pereira 2011; [42] Britto et al. 2013; [10] Camarri et al. 2006; [37] Hill et al. 2011; [02] Enright & Sherrill 1998; [27] Alameri et al. 2009; [18] Iwama et al. 2009; [04] Troosters, Gosselink & Decramer 1999; [45] Kim et al. 2014; [20] Jenkins et al. 2009; [55] Almeida et al. 2019; [13] Chetta et al. 2006; [58] Delbressine et al. 2023","-0.1875;-0.0808;-0.2477;-0.3146;-0.0663;-0.431;0.1861;0.077;0.1609;0.8094;0.7148;-0.0262;0.3597;0.3649;-0.2835;0.1715;-0.0293;-0.1774",675.494736842105,693.559408602158,953.539400867464,0.143183088629347,18.064671760053,-124.661916260674,160.991860089639,63.8323922841096,84.4368992148609
387,"natalia_oliveira_2023",23,"[02] Enright & Sherrill 1998; [13] Chetta et al. 2006; [42] Britto et al. 2013; [09] Camarri et al. 2006; [15] Masmoudi et al. 2008; [10] Camarri et al. 2006; [48] Fernandes et al. 2016; [54] Almeida et al. 2019; [26] Jenkins et al. 2009; [50] Zou et al. 2017; [55] Almeida et al. 2019; [30] Osses et al. 2010; [45] Kim et al. 2014; [58] Delbressine et al. 2023; [34] Dourado, Vidotto, Guerra 2011; [20] Jenkins et al. 2009; [18] Iwama et al. 2009; [37] Hill et al. 2011; [40] Britto et al. 2013; [27] Alameri et al. 2009; [47] Nusdwinuringtyas et al, 2014; [32] Soares, Pereira 2011; [07] Enrigth et al. 2003","1.0449;-0.3242;0.1691;0.3951;-0.0031;-0.0867;-0.2428;-0.1928;0.0468;-0.3466;0.1181;-0.1716;0.1301;0.0413;-0.0458;-0.0882;-0.2038;0.0545;-0.0975;0.4202;0.6336;-0.3655;0.1144",677.057894736842,626.65706221378,1132.60174049131,0.296050760638169,-50.4008325230621,-268.324476757567,92.4130306943486,75.692844580222,102.828300175079
388,"natalia_oliveira_2023",15,"[06] Gibbons et al. 2001; [30] Osses et al. 2010; [50] Zou et al. 2017; [37] Hill et al. 2011; [26] Jenkins et al. 2009; [04] Troosters, Gosselink & Decramer 1999; [42] Britto et al. 2013; [34] Dourado, Vidotto, Guerra 2011; [07] Enrigth et al. 2003; [58] Delbressine et al. 2023; [02] Enright & Sherrill 1998; [27] Alameri et al. 2009; [45] Kim et al. 2014; [20] Jenkins et al. 2009; [10] Camarri et al. 2006","0.1046;-0.399;-0.5474;-0.0502;-0.1876;0.6149;0.122;-0.2669;-0.0783;-0.1755;1.0957;0.8523;0.3272;-0.3298;-0.082",670.005263157895,546.82666716202,1274.0451260559,0.139686938254201,-123.178595995875,-265.110855321832,18.2736421220729,128.818472001573,146.296891817949
389,"natalia_oliveira_2023",26,"[06] Gibbons et al. 2001; [26] Jenkins et al. 2009; [50] Zou et al. 2017; [09] Camarri et al. 2006; [54] Almeida et al. 2019; [47] Nusdwinuringtyas et al, 2014; [45] Kim et al. 2014; [58] Delbressine et al. 2023; [30] Osses et al. 2010; [07] Enrigth et al. 2003; [13] Chetta et al. 2006; [37] Hill et al. 2011; [55] Almeida et al. 2019; [42] Britto et al. 2013; [34] Dourado, Vidotto, Guerra 2011; [15] Masmoudi et al. 2008; [40] Britto et al. 2013; [43] Rao et al. 2013; [04] Troosters, Gosselink & Decramer 1999; [27] Alameri et al. 2009; [02] Enright & Sherrill 1998; [48] Fernandes et al. 2016; [28] Ben Saad et al. 2009; [20] Jenkins et al. 2009; [32] Soares, Pereira 2011; [10] Camarri et al. 2006","-0.2951;0.0357;-0.2936;0.213;-0.1358;0.3383;0.221;-0.0046;0.0364;-0.0117;-0.4223;-0.0217;0.1067;0.2995;0.1513;-0.0449;-0.2089;-0.2516;0.1542;0.5607;0.4671;0.0784;0.4555;0.0169;-0.128;-0.3167",670.078947368421,603.98672834146,1329.11024429316,0.297398222108662,-66.0922190269613,-176.054020855364,34.1084492964533,71.9266419281197,87.3643853799557
390,"natalia_oliveira_2023",3,"[54] Almeida et al. 2019; [20] Jenkins et al. 2009; [26] Jenkins et al. 2009","0.4024;0.2722;0.3254",684.847368421053,718.751301739433,1140.73096799968,0.189408891361116,33.9039333183804,-125.44993862273,156.777098506084,63.4740073997315,79.5895263027058
391,"natalia_oliveira_2023",13,"[10] Camarri et al. 2006; [06] Gibbons et al. 2001; [34] Dourado, Vidotto, Guerra 2011; [28] Ben Saad et al. 2009; [55] Almeida et al. 2019; [45] Kim et al. 2014; [02] Enright & Sherrill 1998; [20] Jenkins et al. 2009; [13] Chetta et al. 2006; [32] Soares, Pereira 2011; [43] Rao et al. 2013; [09] Camarri et al. 2006; [37] Hill et al. 2011","-0.3866;-0.2874;-0.0205;0.4451;0.1898;0.631;0.6204;-0.2224;-0.4541;-0.1125;-0.0152;0.5191;0.0932",675.747368421053,673.468887117224,1741.10965847372,0.335648653931625,-2.27848130382817,-119.275424210826,118.511650282484,47.8093424479197,60.3479414659935
392,"natalia_oliveira_2023",4,"[27] Alameri et al. 2009; [37] Hill et al. 2011; [50] Zou et al. 2017; [07] Enrigth et al. 2003","0.7405;0.279;-0.4672;0.4477",675.894736842105,565.537195635942,760.95744520967,0.250916660531179,-110.357541206163,-236.278435950656,13.4529225251516,112.923333856567,128.252291271229
393,"natalia_oliveira_2023",9,"[47] Nusdwinuringtyas et al, 2014; [32] Soares, Pereira 2011; [54] Almeida et al. 2019; [28] Ben Saad et al. 2009; [10] Camarri et al. 2006; [06] Gibbons et al. 2001; [58] Delbressine et al. 2023; [04] Troosters, Gosselink & Decramer 1999; [30] Osses et al. 2010","0.6769;0.134;-0.2148;0.5405;-0.3817;-0.5087;0.1471;0.175;0.4316",682.547368421053,597.025697157733,1670.43836344865,0.147940121494516,-85.5216712633195,-256.384446565259,26.0332158895191,89.8548149859914,110.846035681409
394,"natalia_oliveira_2023",16,"[30] Osses et al. 2010; [10] Camarri et al. 2006; [37] Hill et al. 2011; [48] Fernandes et al. 2016; [09] Camarri et al. 2006; [43] Rao et al. 2013; [45] Kim et al. 2014; [15] Masmoudi et al. 2008; [02] Enright & Sherrill 1998; [07] Enrigth et al. 2003; [32] Soares, Pereira 2011; [50] Zou et al. 2017; [18] Iwama et al. 2009; [13] Chetta et al. 2006; [26] Jenkins et al. 2009; [47] Nusdwinuringtyas et al, 2014","-0.1247;-0.1629;0.0804;-0.1699;0.603;-0.3402;0.4386;0.0566;0.9595;0.1706;-0.3626;-0.2641;-0.1206;-0.4784;0.0278;0.6868",673.873684210526,738.6937818869,1170.12918670415,0.238302886356577,64.8200976763734,-46.6472954287543,194.605766966564,76.0757388812548,90.4418755354485
395,"natalia_oliveira_2023",11,"[55] Almeida et al. 2019; [32] Soares, Pereira 2011; [07] Enrigth et al. 2003; [37] Hill et al. 2011; [43] Rao et al. 2013; [50] Zou et al. 2017; [09] Camarri et al. 2006; [10] Camarri et al. 2006; [27] Alameri et al. 2009; [20] Jenkins et al. 2009; [06] Gibbons et al. 2001","0.1899;-0.449;0.5127;0.5592;-0.7168;-0.6313;0.6216;-0.0488;0.849;0.1238;-0.0103",675.152631578947,781.506562723161,859.736096233544,0.241594055251719,106.353931144214,-4.36928406745659,218.302381234303,109.109611882425,122.784812174041
396,"natalia_oliveira_2023",26,"[48] Fernandes et al. 2016; [02] Enright & Sherrill 1998; [13] Chetta et al. 2006; [18] Iwama et al. 2009; [50] Zou et al. 2017; [15] Masmoudi et al. 2008; [32] Soares, Pereira 2011; [06] Gibbons et al. 2001; [54] Almeida et al. 2019; [43] Rao et al. 2013; [28] Ben Saad et al. 2009; [04] Troosters, Gosselink & Decramer 1999; [47] Nusdwinuringtyas et al, 2014; [34] Dourado, Vidotto, Guerra 2011; [40] Britto et al. 2013; [37] Hill et al. 2011; [27] Alameri et al. 2009; [55] Almeida et al. 2019; [10] Camarri et al. 2006; [26] Jenkins et al. 2009; [09] Camarri et al. 2006; [07] Enrigth et al. 2003; [58] Delbressine et al. 2023; [30] Osses et al. 2010; [42] Britto et al. 2013; [20] Jenkins et al. 2009","0.1517;0.5854;-0.4713;0.2109;-0.21;-0.0848;-0.1336;-0.3543;-0.2513;-0.1766;0.5474;0.2376;0.367;0.1047;-0.3291;-0.0285;0.6182;0.1837;-0.3451;0.058;0.1754;-0.0505;-0.0546;-0.0366;0.2891;-0.0031",676.010526315789,574.208913597371,1859.00520970894,0.290405651174824,-101.801612718418,-211.935913707465,11.9202568915163,103.255917874767,120.510543910963
397,"natalia_oliveira_2023",22,"[09] Camarri et al. 2006; [30] Osses et al. 2010; [10] Camarri et al. 2006; [42] Britto et al. 2013; [45] Kim et al. 2014; [28] Ben Saad et al. 2009; [07] Enrigth et al. 2003; [13] Chetta et al. 2006; [50] Zou et al. 2017; [43] Rao et al. 2013; [37] Hill et al. 2011; [47] Nusdwinuringtyas et al, 2014; [58] Delbressine et al. 2023; [20] Jenkins et al. 2009; [34] Dourado, Vidotto, Guerra 2011; [18] Iwama et al. 2009; [40] Britto et al. 2013; [04] Troosters, Gosselink & Decramer 1999; [15] Masmoudi et al. 2008; [54] Almeida et al. 2019; [55] Almeida et al. 2019; [27] Alameri et al. 2009","0.3469;0.0816;-0.2565;0.3605;0.1437;0.2382;0.1073;-0.4529;-0.2656;-0.2527;0.1815;-0.0495;0.0759;0.069;0.1635;0.0979;-0.1937;0.2379;-0.0338;-0.148;0.2209;0.3281",675.094736842105,745.251059491565,1507.86309841948,0.405097742819031,70.1563226494596,-41.3242842706782,182.736045168815,76.2882614436385,89.6452435699692
398,"natalia_oliveira_2023",10,"[10] Camarri et al. 2006; [02] Enright & Sherrill 1998; [42] Britto et al. 2013; [04] Troosters, Gosselink & Decramer 1999; [54] Almeida et al. 2019; [26] Jenkins et al. 2009; [45] Kim et al. 2014; [13] Chetta et al. 2006; [30] Osses et al. 2010; [27] Alameri et al. 2009","0.1722;1.101;0.0955;0.4428;0.0507;-0.6044;0.213;-0.3785;-0.8891;0.7967",667.105263157895,546.606797979161,1038.85525521042,0.2606119851992,-120.498465178734,-235.326984731102,12.1393150547461,122.933061324029,137.162624468092
399,"natalia_oliveira_2023",1,"[54] Almeida et al. 2019","1",672.394736842105,688.277772465043,1101.26044758995,0.308145915226268,15.8830356229376,-123.898479747018,170.12964286743,55.0946885333035,75.0932228627587
400,"natalia_oliveira_2023",4,"[55] Almeida et al. 2019; [07] Enrigth et al. 2003; [43] Rao et al. 2013; [54] Almeida et al. 2019","0.3883;0.3885;0.1511;0.072",670.4,647.754828449693,1223.77534457349,0.205418440209947,-22.6451715503071,-146.29365401871,104.028449712065,57.6463436399846,74.0744942901621
401,"natalia_oliveira_2023",1,"[18] Iwama et al. 2009","1",673.536842105263,569.393357894737,181.273789500864,0.0198108854555737,-104.143484210526,-248.42335,26.311,107.875852631579,127.477281876914
402,"natalia_oliveira_2023",25,"[40] Britto et al. 2013; [58] Delbressine et al. 2023; [45] Kim et al. 2014; [47] Nusdwinuringtyas et al, 2014; [04] Troosters, Gosselink & Decramer 1999; [13] Chetta et al. 2006; [55] Almeida et al. 2019; [54] Almeida et al. 2019; [09] Camarri et al. 2006; [07] Enrigth et al. 2003; [42] Britto et al. 2013; [32] Soares, Pereira 2011; [34] Dourado, Vidotto, Guerra 2011; [30] Osses et al. 2010; [20] Jenkins et al. 2009; [37] Hill et al. 2011; [10] Camarri et al. 2006; [50] Zou et al. 2017; [26] Jenkins et al. 2009; [18] Iwama et al. 2009; [27] Alameri et al. 2009; [48] Fernandes et al. 2016; [06] Gibbons et al. 2001; [02] Enright & Sherrill 1998; [28] Ben Saad et al. 2009","-0.3841;-0.0699;0.3312;0.3356;0.0767;-0.5667;0.0797;-0.3121;0.2209;-0.032;0.1167;-0.2453;0.0367;-0.0433;-0.0703;0.1268;-0.4823;-0.1874;-0.0727;0.2387;0.6287;0.1899;-0.5075;0.7903;0.8017",677.105263157895,506.388010376362,1477.23933592068,0.354494348308108,-170.717252781532,-296.664054600979,-64.5116318138955,171.656216818148,182.487059029174
403,"natalia_oliveira_2023",1,"[28] Ben Saad et al. 2009","1",678.836842105263,755.834768421053,7816.53371384027,0.171164736861164,76.9979263157896,-132.73125,240.44925,98.8399263157896,118.023734615587
404,"natalia_oliveira_2023",25,"[30] Osses et al. 2010; [06] Gibbons et al. 2001; [48] Fernandes et al. 2016; [20] Jenkins et al. 2009; [40] Britto et al. 2013; [47] Nusdwinuringtyas et al, 2014; [07] Enrigth et al. 2003; [42] Britto et al. 2013; [43] Rao et al. 2013; [15] Masmoudi et al. 2008; [58] Delbressine et al. 2023; [13] Chetta et al. 2006; [09] Camarri et al. 2006; [27] Alameri et al. 2009; [50] Zou et al. 2017; [54] Almeida et al. 2019; [32] Soares, Pereira 2011; [02] Enright & Sherrill 1998; [34] Dourado, Vidotto, Guerra 2011; [28] Ben Saad et al. 2009; [18] Iwama et al. 2009; [37] Hill et al. 2011; [45] Kim et al. 2014; [10] Camarri et al. 2006; [55] Almeida et al. 2019","-0.0174;-0.5098;0.2486;-0.0385;-0.4182;0.315;-0.0101;0.1567;-0.1373;-0.1251;-0.0456;-0.5734;0.2499;0.5655;-0.1757;-0.3871;-0.2172;0.7383;0.055;0.8592;0.288;0.2293;0.2905;-0.4306;0.09",679.931578947368,567.646126557062,1543.33763218662,0.256073170994503,-112.285452390307,-247.220326972103,31.8116640371155,116.867354648725,133.973528586751
405,"natalia_oliveira_2023",27,"[48] Fernandes et al. 2016; [07] Enrigth et al. 2003; [20] Jenkins et al. 2009; [04] Troosters, Gosselink & Decramer 1999; [09] Camarri et al. 2006; [42] Britto et al. 2013; [43] Rao et al. 2013; [54] Almeida et al. 2019; [37] Hill et al. 2011; [32] Soares, Pereira 2011; [45] Kim et al. 2014; [02] Enright & Sherrill 1998; [13] Chetta et al. 2006; [28] Ben Saad et al. 2009; [26] Jenkins et al. 2009; [50] Zou et al. 2017; [47] Nusdwinuringtyas et al, 2014; [15] Masmoudi et al. 2008; [58] Delbressine et al. 2023; [40] Britto et al. 2013; [18] Iwama et al. 2009; [27] Alameri et al. 2009; [55] Almeida et al. 2019; [30] Osses et al. 2010; [10] Camarri et al. 2006; [34] Dourado, Vidotto, Guerra 2011; [06] Gibbons et al. 2001","0.1883;0.011;-0.0551;0.1921;0.1244;0.1335;-0.141;-0.2732;0.1186;-0.2195;0.2809;0.6289;-0.4739;0.7446;-0.0354;-0.1885;0.3376;-0.0954;-0.0304;-0.3443;0.2412;0.5873;0.0906;-0.0467;-0.3982;0.0354;-0.4127",677.947368421053,567.887163979716,2287.39555228422,0.246514849712628,-110.060204441337,-242.638594601216,9.09533560701395,113.411788518662,130.640812922094
406,"natalia_oliveira_2023",15,"[47] Nusdwinuringtyas et al, 2014; [26] Jenkins et al. 2009; [04] Troosters, Gosselink & Decramer 1999; [06] Gibbons et al. 2001; [48] Fernandes et al. 2016; [55] Almeida et al. 2019; [20] Jenkins et al. 2009; [18] Iwama et al. 2009; [07] Enrigth et al. 2003; [42] Britto et al. 2013; [15] Masmoudi et al. 2008; [45] Kim et al. 2014; [30] Osses et al. 2010; [40] Britto et al. 2013; [43] Rao et al. 2013","0.8655;-0.1021;0.8045;-0.4618;0.0881;0.2481;-0.1396;0.1694;0.2857;0.1314;-0.0256;0.0498;-0.0377;-0.2053;-0.6704",676.978947368421,744.025400566178,1479.23063508952,0.221844323933658,67.0464531977567,-101.519253076365,214.584116307404,84.5227641651587,103.280630992211
407,"natalia_oliveira_2023",15,"[48] Fernandes et al. 2016; [58] Delbressine et al. 2023; [47] Nusdwinuringtyas et al, 2014; [42] Britto et al. 2013; [37] Hill et al. 2011; [54] Almeida et al. 2019; [45] Kim et al. 2014; [18] Iwama et al. 2009; [10] Camarri et al. 2006; [28] Ben Saad et al. 2009; [32] Soares, Pereira 2011; [15] Masmoudi et al. 2008; [02] Enright & Sherrill 1998; [20] Jenkins et al. 2009; [07] Enrigth et al. 2003","0.0851;-0.1291;0.166;0.2137;-0.2592;-0.2693;0.3916;0.1561;-0.2808;0.3222;0.122;-0.1027;0.5847;0.2035;-0.2037",678.38947368421,573.709806482159,1089.51587725483,0.15328484872078,-104.679667202052,-225.63183937679,28.3013519270639,108.699228220726,125.138645750812
408,"natalia_oliveira_2023",1,"[34] Dourado, Vidotto, Guerra 2011","1",671.68947368421,676.245407105263,1475.40702954082,0.234539144300717,4.55593342105261,-112.923809,151.55898,50.7020606842105,66.9128548253231
409,"natalia_oliveira_2023",4,"[58] Delbressine et al. 2023; [26] Jenkins et al. 2009; [02] Enright & Sherrill 1998; [47] Nusdwinuringtyas et al, 2014","-0.1278;-0.0388;0.6527;0.5139",684,612.181895449787,959.238015319958,0.226447565421176,-71.8181045502132,-246.152817655143,65.5023713534225,82.6672385563851,106.364527837704
410,"natalia_oliveira_2023",15,"[10] Camarri et al. 2006; [37] Hill et al. 2011; [02] Enright & Sherrill 1998; [32] Soares, Pereira 2011; [48] Fernandes et al. 2016; [43] Rao et al. 2013; [40] Britto et al. 2013; [13] Chetta et al. 2006; [58] Delbressine et al. 2023; [09] Camarri et al. 2006; [45] Kim et al. 2014; [06] Gibbons et al. 2001; [15] Masmoudi et al. 2008; [26] Jenkins et al. 2009; [50] Zou et al. 2017","-0.0075;0.1809;0.8508;-0.3232;-0.0353;-0.2427;-0.0697;-0.1917;-0.014;0.639;0.5148;0.1792;-0.1169;-0.1677;-0.196",675.542105263158,770.009544337862,1411.78610232229,0.216509919906755,94.467439074704,-105.832904796108,229.173546153051,107.488783638794,124.200470849961
411,"natalia_oliveira_2023",8,"[58] Delbressine et al. 2023; [43] Rao et al. 2013; [28] Ben Saad et al. 2009; [55] Almeida et al. 2019; [09] Camarri et al. 2006; [15] Masmoudi et al. 2008; [54] Almeida et al. 2019; [26] Jenkins et al. 2009","0.2382;0.0754;0.335;0.2471;0.2788;-0.059;-0.2276;0.1122",666.4,706.01655210698,2841.96856587199,0.355265904368158,39.6165521069805,-99.1875798706845,158.450042566032,64.8302851551432,81.6576997469439
412,"natalia_oliveira_2023",19,"[10] Camarri et al. 2006; [32] Soares, Pereira 2011; [15] Masmoudi et al. 2008; [58] Delbressine et al. 2023; [54] Almeida et al. 2019; [55] Almeida et al. 2019; [37] Hill et al. 2011; [43] Rao et al. 2013; [50] Zou et al. 2017; [02] Enright & Sherrill 1998; [34] Dourado, Vidotto, Guerra 2011; [27] Alameri et al. 2009; [45] Kim et al. 2014; [06] Gibbons et al. 2001; [42] Britto et al. 2013; [28] Ben Saad et al. 2009; [48] Fernandes et al. 2016; [18] Iwama et al. 2009; [20] Jenkins et al. 2009","-0.3087;-0.1285;-0.0872;-0.051;-0.3026;0.1234;-0.0158;-0.2248;-0.2338;0.4949;0.063;0.7258;0.368;-0.3587;0.1946;0.5533;0.0748;0.1335;-0.02",671.215789473684,540.513688805416,1849.26132842895,0.243350233682338,-130.702100668268,-266.247284306357,-28.0677274330434,132.569215537667,147.058866722601
413,"natalia_oliveira_2023",15,"[20] Jenkins et al. 2009; [32] Soares, Pereira 2011; [18] Iwama et al. 2009; [58] Delbressine et al. 2023; [26] Jenkins et al. 2009; [10] Camarri et al. 2006; [13] Chetta et al. 2006; [34] Dourado, Vidotto, Guerra 2011; [15] Masmoudi et al. 2008; [37] Hill et al. 2011; [48] Fernandes et al. 2016; [06] Gibbons et al. 2001; [07] Enrigth et al. 2003; [28] Ben Saad et al. 2009; [27] Alameri et al. 2009","-0.067;-0.0602;0.1722;0.0929;-0.04;-0.2242;-0.4872;0.0469;-0.0246;0.3245;0.1209;-0.3983;0.1902;0.5833;0.7706",668.784210526316,543.983522445986,1698.72649093196,0.249820074647348,-124.80068808033,-244.917881762614,13.2245713501771,127.678962934073,139.853681294222
414,"natalia_oliveira_2023",17,"[27] Alameri et al. 2009; [50] Zou et al. 2017; [28] Ben Saad et al. 2009; [45] Kim et al. 2014; [20] Jenkins et al. 2009; [43] Rao et al. 2013; [40] Britto et al. 2013; [18] Iwama et al. 2009; [42] Britto et al. 2013; [07] Enrigth et al. 2003; [48] Fernandes et al. 2016; [15] Masmoudi et al. 2008; [54] Almeida et al. 2019; [47] Nusdwinuringtyas et al, 2014; [34] Dourado, Vidotto, Guerra 2011; [13] Chetta et al. 2006; [58] Delbressine et al. 2023","0.4927;-0.352;0.6445;0.1203;0.0462;-0.247;-0.2825;0.3917;0.1805;0.1908;0.3395;0.0307;-0.3402;0.1787;0.1657;-0.703;0.1437",676.852631578947,602.704818500622,1968.78753178054,0.25505060803525,-74.147813078325,-199.136249947122,43.2055987869771,80.4188565038397,98.0200393007489
415,"natalia_oliveira_2023",8,"[48] Fernandes et al. 2016; [26] Jenkins et al. 2009; [50] Zou et al. 2017; [45] Kim et al. 2014; [27] Alameri et al. 2009; [34] Dourado, Vidotto, Guerra 2011; [13] Chetta et al. 2006; [02] Enright & Sherrill 1998","-0.417;-0.2426;-0.2918;0.4421;0.8014;-0.3958;0.0575;1.0463",667.68947368421,564.697186223167,963.64253496156,0.387897098259417,-102.992287461044,-236.532271637243,24.362302118364,105.754983159402,121.772128604776
416,"natalia_oliveira_2023",8,"[13] Chetta et al. 2006; [04] Troosters, Gosselink & Decramer 1999; [28] Ben Saad et al. 2009; [40] Britto et al. 2013; [54] Almeida et al. 2019; [34] Dourado, Vidotto, Guerra 2011; [26] Jenkins et al. 2009; [55] Almeida et al. 2019","-0.0541;0.0503;0.4208;-0.2689;0.0222;0.4338;0.0663;0.3296",683.047368421053,750.467864299123,2712.58189571256,0.229179129988635,67.4204958780701,-112.885997674649,175.635972599674,84.101421241099,100.624096420807
417,"natalia_oliveira_2023",5,"[37] Hill et al. 2011; [50] Zou et al. 2017; [43] Rao et al. 2013; [02] Enright & Sherrill 1998; [07] Enrigth et al. 2003","0.0468;0.3587;0.1862;0.4876;-0.0793",669.005263157895,633.489013324819,1230.58356960264,0.0970387551430505,-35.5162498330762,-247.353979290833,152.236395043548,70.4811935392786,95.0759706484534
418,"natalia_oliveira_2023",4,"[26] Jenkins et al. 2009; [15] Masmoudi et al. 2008; [45] Kim et al. 2014; [50] Zou et al. 2017","-9e-04;0.618;0.7079;-0.325",660.726315789474,619.916262921378,1106.95782642061,0.293555096549541,-40.8100528680961,-159.974268115456,120.34307599602,65.5372449962048,82.0854310312675
419,"natalia_oliveira_2023",22,"[40] Britto et al. 2013; [27] Alameri et al. 2009; [10] Camarri et al. 2006; [13] Chetta et al. 2006; [32] Soares, Pereira 2011; [06] Gibbons et al. 2001; [15] Masmoudi et al. 2008; [47] Nusdwinuringtyas et al, 2014; [37] Hill et al. 2011; [34] Dourado, Vidotto, Guerra 2011; [30] Osses et al. 2010; [28] Ben Saad et al. 2009; [48] Fernandes et al. 2016; [50] Zou et al. 2017; [45] Kim et al. 2014; [58] Delbressine et al. 2023; [26] Jenkins et al. 2009; [54] Almeida et al. 2019; [42] Britto et al. 2013; [43] Rao et al. 2013; [55] Almeida et al. 2019; [07] Enrigth et al. 2003","-0.3099;0.6708;-0.5352;-0.6148;-0.1513;-0.5602;-0.0223;0.2809;0.3598;0.1884;0.087;0.8748;0.3751;-0.2258;0.3186;0.0994;0.0804;-0.2463;0.1758;-0.1469;0.1399;0.1618",664.805263157895,553.36080707254,1997.73799346511,0.271451896445223,-111.444456085355,-234.359402147823,12.2839174078737,115.009826428047,129.541498808683
420,"natalia_oliveira_2023",14,"[06] Gibbons et al. 2001; [10] Camarri et al. 2006; [50] Zou et al. 2017; [20] Jenkins et al. 2009; [28] Ben Saad et al. 2009; [54] Almeida et al. 2019; [30] Osses et al. 2010; [47] Nusdwinuringtyas et al, 2014; [48] Fernandes et al. 2016; [45] Kim et al. 2014; [58] Delbressine et al. 2023; [40] Britto et al. 2013; [34] Dourado, Vidotto, Guerra 2011; [02] Enright & Sherrill 1998","-0.6198;-0.4013;-0.13;-0.0655;0.6553;-0.1903;-0.057;0.605;0.2557;0.6114;-0.0819;-0.3864;0.0693;0.7355",667.557894736842,514.877379392608,2538.66690348591,0.307795424845117,-152.680515344234,-290.227149191032,43.9937391186682,157.568521200121,171.046792980833
